ticker,name,sector,price,pe_ratio,dividend_yield,eps,week52_low,week52_high,market_cap,ebitda,ps_ratio,pb_ratio,market_cap_bn,ebitda_bn,ev_ebitda_proxy,price_range_pct,market_cap_tier,loaded_at,acquired,deal_year,deal_value_bn,acquirer,deal_status,pe_ratio_sector_pct,pb_ratio_sector_pct,ps_ratio_sector_pct,ev_ebitda_proxy_sector_pct,market_cap_sector_pct,dividend_yield_sector_pct,pe_ratio_zscore,pb_ratio_zscore,ps_ratio_zscore,ev_ebitda_proxy_zscore,cheap_count,log_market_cap,log_ebitda,cheap_and_midcap,cash_cow_flag,near_52w_low,near_52w_high,profitable,low_pb_small_size,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Telecommunication Services,sector_Utilities,tier_Large-cap,tier_Mega-cap,tier_Mid-cap
COO,The Cooper Companies,Health Care,223.17,22.96,0.026033757,7.52,256.39,187.02,11297958140.0,615700000.0,6.8538465,3.57,11.29795814,0.6157,18.34977771642033,47.88813608187979,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.7213114754098361,0.4426229508196721,0.8032786885245902,0.5901639344262295,0.11475409836065574,0.4426229508196721,-0.023920306289445813,-0.2136302627443546,0.531825080357288,0.0,1,23.147887850850584,20.238270391505605,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
HSY,The Hershey Company,Consumer Staples,97.65,20.51,2.6494346,3.66,116.49,98.851,20867272020.0,1404123000.0,2.8396711,25.64,20.86727202,1.404123,14.861427396317843,106.80877600771016,Large-cap,2026-04-25T14:52:57.872278,1,2016.0,18.7,Mondelez bid rejected,completed,0.5294117647058824,0.9117647058823529,0.6764705882352942,0.7941176470588235,0.3235294117647059,0.6176470588235294,-0.20631111660027737,0.05245358303218366,-0.013458854749490311,0.11983788815441725,0,23.76144783655461,21.06267874626257,0,1,0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
MOS,The Mosaic Company,Materials,24.13,23.66,0.3960396,0.85,34.36,19.23,9726962131.0,1165100000.0,1.8161958,0.94,9.726962131,1.1651,8.348607098961462,67.6140118968936,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,unlabeled,0.56,0.04,0.4,0.32,0.12,0.04,0.16355720255896597,-1.288331586784424,-0.6900277520149378,-0.7313730729767902,3,22.998167467745024,20.876072758048466,1,0,0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRV,The Travelers Companies Inc.,Financials,135.01,16.48,2.0261714,7.31,150.55,113.76,38903131815.0,0.0,1.33382,1.63,38.903131815,0.0,13.333242399935546,42.239739059527096,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.5294117647058824,0.5441176470588235,0.16176470588235295,0.6323529411764706,0.6617647058823529,0.6029411764705882,-0.09530864565693797,-0.1921303694609113,-0.7766313610985734,0.0,1,24.384340593738845,0.0,0,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
DIS,The Walt Disney Company,Consumer Discretionary,101.35,17.78,1.6036655,5.7,116.1,96.2,157817273295.0,12544000000.0,3.9635563,3.82,157.817273295,12.544,12.581096404257016,74.1206030150754,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.4523809523809524,0.4642857142857143,0.9047619047619048,0.7380952380952381,0.9642857142857143,0.5357142857142857,-0.23920090018077897,-0.2877762781701964,1.1509951364550466,0.0,2,25.78470370258679,23.252508300634183,0,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
TMO,Thermo Fisher Scientific,Health Care,198.73,21.84,0.3276319,5.6,226.44,151.69,83226586345.0,4751300000.0,4.015666,3.38,83.226586345,4.7513,17.51659258413487,37.07023411371239,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.6065573770491803,0.39344262295081966,0.4918032786885246,0.5245901639344263,0.819672131147541,0.45901639344262296,-0.06548845974121534,-0.22121107374389007,-0.2120284768154523,0.0,2,25.14483268115705,22.281684101969265,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
TIF,Tiffany & Co.,Consumer Discretionary,99.62,27.0,1.9402406,3.55,111.44,77.93,12810515320.0,949500000.0,4.516748,3.97,12.81051532,0.9495,13.491853944181148,35.2730528200537,Large-cap,2026-04-25T14:52:57.872278,1,2021.0,15.8,LVMH,completed,0.7976190476190477,0.5059523809523809,0.9404761904761905,0.8095238095238095,0.4523809523809524,0.6666666666666666,0.09845805051487466,-0.28382801623666554,1.5286136398662709,0.0,0,23.27353218007091,20.6714460892698,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
TWX,Time Warner Inc.,Consumer Discretionary,93.02,15.35,1.6927768,6.62,103.9,85.88,74185800000.0,7671000000.0,2.3735986,2.73,74.1858,7.671,9.670942510754791,60.37735849056606,Large-cap,2026-04-25T14:52:57.872278,1,2018.0,85.0,AT&T,completed,0.2916666666666667,0.32142857142857145,0.6309523809523809,0.44047619047619047,0.8809523809523809,0.5833333333333334,-0.3281934435853819,-0.31646698155385405,0.06566170292530873,0.0,3,25.029838594155684,22.760712822053932,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
TJX,TJX Companies Inc.,Consumer Discretionary,74.36,21.01,1.64042,3.46,81.46,66.44,48181450881.0,4600216000.0,1.9293598,10.35,48.181450881,4.600216,10.473736642148978,47.270306258322215,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.6190476190476191,0.8452380952380952,0.5357142857142857,0.5476190476190477,0.8214285714285714,0.5476190476190477,-0.12091040009976363,-0.115895275330486,-0.2375836111551414,0.0,0,24.598239947461376,22.24936909607816,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
TMK,Torchmark Corp.,Financials,80.52,17.02,0.7204611,4.5,93.595,73.53,9614412169.0,0.0,3.1079664,1.88,9.614412169,0.0,13.333242399935546,65.16321953650638,Mid-cap,2026-04-25T14:52:57.872278,1,2019.0,13.0,Rebrand → Globe Life,completed,0.5735294117647058,0.6176470588235294,0.5441176470588235,0.6323529411764706,0.10294117647058823,0.07352941176470588,-0.02372481525148169,-0.18272286941818147,-0.09599323860662197,0.0,0,22.986529077352756,0.0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
TSS,Total System Services,Information Technology,81.17,25.85,0.6091133,3.16,89.92,50.96,15694951118.0,1097534000.0,3.175548,6.57,15.694951118,1.097534,14.300195818990574,22.458932238193015,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.5571428571428572,0.5428571428571428,0.2857142857142857,0.4857142857142857,0.2857142857142857,0.4,-0.1803492590531457,-0.1649353007992924,-0.6624726953145588,-0.24261125804854042,2,23.47660491280413,20.81633168284374,1,0,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
TSCO,Tractor Supply Company,Consumer Discretionary,65.94,19.57,1.6030874,3.3,82.68,49.87,8459271203.0,859519000.0,1.1642125,6.01,8.459271203,0.859519,9.841866442742976,51.02103017372753,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.5714285714285714,0.7023809523809523,0.21428571428571427,0.47619047619047616,0.20238095238095238,0.5238095238095238,-0.1736467221173061,-0.23013165394064578,-0.7598867807709169,0.0,2,22.858528860754465,20.571883489581797,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TDG,TransDigm Group,Industrials,283.0,23.76,0.0,7.92,321.38,203.72,15241203731.0,1635916000.0,4.268832,4.46,15.241203731,1.635916,9.316617559214531,32.61941186469488,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.6567164179104478,0.5074626865671642,0.8805970149253731,0.2835820895522388,0.373134328358209,0.05970149253731343,0.44690055305488446,-0.203661607168721,1.0474540162024613,-0.3590470775842635,1,23.447268369125126,21.215468729676783,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
TRIP,TripAdvisor,Consumer Discretionary,40.05,58.04,0.0,0.81,53.29,29.5,5700998508.0,234000000.0,4.5925775,3.49,5.700998508,0.234,24.363241487179486,55.65363598150485,Mid-cap,2026-04-25T14:52:57.872278,1,2023.0,29.4,Liberty TripAdvisor bid,completed,0.9642857142857143,0.42857142857142855,0.9523809523809523,0.9761904761904762,0.03571428571428571,0.13095238095238096,1.2352187695596784,-0.29646245442396435,1.5803762066300555,0.0,1,22.463907173462758,19.27083167759548,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
FOXA,Twenty-First Century Fox Class A,Consumer Discretionary,34.56,17.81,0.9983361,1.59,39.135,24.81,44027094922.0,5280000000.0,2.1080317,4.11,44.027094922,5.28,8.338464947348484,31.937172774869083,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.4642857142857143,0.5595238095238095,0.5833333333333334,0.32142857142857145,0.8095238095238095,0.35714285714285715,-0.2381022268054136,-0.2801429717653701,-0.11561899115155135,0.0,2,24.508071075046075,22.387191934853977,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
FOX,Twenty-First Century Fox Class B,Consumer Discretionary,34.09,17.57,1.0084034,1.59,38.56,24.3,66135313503.0,5280000000.0,3.1654842,4.04,66.135313503,5.28,12.525627557386365,31.34642356241233,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.42857142857142855,0.5357142857142857,0.7857142857142857,0.7142857142857143,0.8690476190476191,0.36904761904761907,-0.24689161380833727,-0.28198549400101786,0.6062169121681437,0.0,1,24.91496868477759,22.387191934853977,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
TSN,Tyson Foods,Consumer Staples,73.92,13.92,1.6353229,4.79,84.65,57.2,26957526800.0,2521000000.0,0.93730986,2.55,26.9575268,2.521,10.693187941293138,39.089253187613856,Large-cap,2026-04-25T14:52:57.872278,0,2022.0,18.7,,unlabeled,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.38235294117647056,0.47058823529411764,0.17647058823529413,-1.141872112055816,-0.3853622915026247,-0.7709883806759678,-0.30178289306248773,4,24.017528382914573,21.647921485548864,1,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
USB,U.S. Bancorp,Financials,52.65,15.35,2.189781,3.52,58.5,49.535,90940115897.0,0.0,3.7773547,2.09,90.940115897,0.0,13.333242399935546,65.2537646402677,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.3897058823529412,0.6764705882352942,0.7647058823529411,0.6323529411764706,0.8970588235294118,0.7205882352941176,-0.24510443891280054,-0.1748205693822884,0.16081262348575057,0.0,1,25.233467059787152,0.0,0,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
UDR,UDR Inc,Real Estate,32.92,17.79,3.668639,1.08,40.71,33.31,9050154422.0,665141000.0,12.365829,3.27,9.050154422,0.665141,13.606369810310897,105.27027027027027,Mid-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.5757575757575758,0.6363636363636364,0.696969696969697,0.5454545454545454,0.21212121212121213,0.42424242424242425,-0.1452520163271633,-0.1768952825104725,0.5888931933688666,0.0,0,22.926047657827585,20.31550960772356,0,1,0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ULTA,Ulta Salon Cosmetics & Fragrance Inc,Consumer Discretionary,209.09,32.07,0.0,6.52,314.86,187.96,13300000127.0,1002093000.0,3.3779113,8.04,13.300000127,1.002093,13.272221367677451,83.34909377462569,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.8928571428571429,0.7976190476190477,0.8333333333333334,0.7619047619047619,0.47619047619047616,0.13095238095238096,0.2841338509516387,-0.17669850910686138,0.751223432667252,0.0,0,23.31102988179818,20.725356650671266,0,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
UAA,Under Armour Class A,Consumer Discretionary,13.14,32.05,0.0,0.45,23.46,11.4,5856913571.0,399277000.0,1.602308,2.72,5.856913571,0.399277,14.668797779486422,85.57213930348259,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.8809523809523809,0.30952380952380953,0.40476190476190477,0.8690476190476191,0.07142857142857142,0.13095238095238096,0.28340140203472824,-0.31673019901608945,-0.46083499264540434,0.0,2,22.49088860758527,19.805165972077585,1,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
UA,Under Armour Class C,Consumer Discretionary,11.95,29.15,0.0,0.45,21.805,10.36,5366628950.0,399277000.0,1.4738787,2.5,5.36662895,0.399277,13.440866741635508,86.10747051114024,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.8333333333333334,0.25,0.2976190476190476,0.7976190476190477,0.023809523809523808,0.13095238095238096,0.1771963090827331,-0.32252098318526806,-0.548503119372814,0.0,2,22.40346579248005,19.805165972077585,1,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
UNP,Union Pacific,Industrials,124.86,22.06,2.062655,13.52,143.05,101.06,101513290382.0,10169000000.0,4.8605075,4.46,101.513290382,10.169,9.982622714327858,43.31983805668018,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,none,0.5373134328358209,0.5074626865671642,0.9253731343283582,0.3582089552238806,0.9253731343283582,0.7910447761194029,0.1115779378180508,-0.203661607168721,1.4129969664515953,-0.24982624555418068,1,25.343455566590386,23.04260971385375,0,1,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
UAL,United Continental Holdings,Industrials,63.37,8.85,0.0,7.05,83.04,56.51,19363059152.0,5929000000.0,0.5020496,2.09,19.363059152,5.929,3.2658220866925283,74.1424802110818,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.014925373134328358,0.07462686567164178,0.014925373134328358,0.029850746268656716,0.5074626865671642,0.05970149253731343,-2.4940760311693406,-0.3047349494687623,-1.279701242790878,-1.351341072426177,4,23.686632920413167,22.503121401840303,1,0,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
UNH,United Health Group Inc.,Health Care,216.46,21.47,1.3284917,10.71,250.79,156.49,218834811333.0,17454000000.0,1.0903316,4.71,218.834811333,17.454,12.537802872292884,36.40509013785789,Mega-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.5737704918032787,0.639344262295082,0.18032786885245902,0.39344262295081966,0.9836065573770492,0.7049180327868853,-0.07922079614938922,-0.16814539674714196,-0.9787240408783385,0.0,2,26.111582995999868,23.582834685744825,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
UPS,United Parcel Service,Industrials,109.28,18.27,2.9666696,5.62,135.53,102.12,96436356833.0,7919000000.0,1.4744618,64.7,96.436356833,7.919,12.177845287662583,78.56929063154745,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,none,0.22388059701492538,0.9850746268656716,0.2537313432835821,0.5373134328358209,0.8955223880597015,0.9701492537313433,-0.6359942455628887,2.365392460407012,-0.678935410089928,0.11017702785898102,2,25.292149113042306,22.792530772300964,0,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
URI,"United Rentals, Inc.",Industrials,161.99,16.33,0.0,15.72,189.0,100.621,14654954091.0,2760000000.0,2.1782618,4.53,14.654954091,2.76,5.309765975,30.561558741329943,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,76.75,,rumoured,0.14925373134328357,0.5373134328358209,0.5223880597014925,0.08955223880597014,0.3582089552238806,0.05970149253731343,-1.0186565241272751,-0.20067631857758053,-0.24412083962801,-1.0161465917381736,2,23.408044278521626,21.738496517037788,1,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
UTX,United Technologies,Industrials,127.48,19.26,2.1216943,5.7,139.24,107.05,105387272474.0,10584000000.0,1.7324123,3.4,105.387272474,10.584,9.957225290438398,36.53308480894688,Large-cap,2026-04-25T14:52:57.872278,1,2020.0,120.0,Raytheon-UTX merger,completed,0.29850746268656714,0.3283582089552239,0.31343283582089554,0.34328358208955223,0.9402985074626866,0.8208955223880597,-0.4407181343367326,-0.24886740583456224,-0.5195710510988268,-0.25399127002483296,4,25.38090771125562,23.08260926385355,0,1,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
UHS,"Universal Health Services, Inc.",Health Care,114.87,15.36,0.34153005,7.14,129.74,95.26,11116075286.0,1676204000.0,1.3158662,2.21,11.116075286,1.676204,6.631695954669002,43.12645011600929,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.2786885245901639,0.11475409836065574,0.2459016393442623,0.16393442622950818,0.08196721311475409,0.47540983606557374,-0.30598991899788164,-0.2678929098989241,-0.9196140884015558,0.0,4,23.13165812165368,21.239797550572895,1,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
UNM,Unum Group,Financials,47.87,11.51,1.8189007,4.38,58.73,43.55,11256432318.0,0.0,0.9984924,1.19,11.256432318,0.0,13.333242399935546,71.54150197628458,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,13.0,,rumoured,0.08823529411764706,0.25,0.058823529411764705,0.6323529411764706,0.17647058823529413,0.4264705882352941,-0.7541450106849349,-0.20868756953611584,-0.9052773105443082,0.0,3,23.144205563892292,0.0,1,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
VFC,V.F. Corp.,Consumer Discretionary,78.75,25.9,2.2865665,2.55,82.95,48.05,31797645904.0,1624441000.0,3.7110944,7.89,31.797645904,1.624441,19.57451572817973,12.034383954154734,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.75,0.7857142857142857,0.8690476190476191,0.9404761904761905,0.7738095238095238,0.7261904761904762,0.05817336008480747,-0.18064677104039223,0.9786601486988054,0.0,0,24.18265809584767,21.208429594162137,0,0,1,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
VLO,Valero Energy,Energy,86.77,18.74,3.5618877,9.24,99.95,60.69,39312309113.0,5401000000.0,0.4211918,1.93,39.312309113,5.401,7.27870933401222,33.57106469689252,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,19.75,,unlabeled,0.3125,0.375,0.0625,0.40625,0.75,0.8125,-0.3367200180209405,-0.4492636665702005,-1.1759390792858704,-0.2581292393487874,4,24.394803515789558,22.409849958742317,1,1,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
VAR,Varian Medical Systems,Health Care,112.82,29.93,0.0,2.69,130.29,77.73,10692681720.0,500600000.0,3.9652252,7.32,10.69268172,0.5006,21.359731761885737,33.23820395738205,Large-cap,2026-04-25T14:52:57.872278,1,2021.0,16.4,Siemens Healthineers,completed,0.8524590163934426,0.8032786885245902,0.45901639344262296,0.7704918032786885,0.06557377049180328,0.21311475409836064,0.23476722010236958,-0.06400899301668142,-0.22524841420373298,0.0,1,23.092825393104462,20.03131793895955,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
VTR,Ventas Inc,Real Estate,50.92,12.21,5.965641,1.86,72.36,51.8,18865999082.0,1935931000.0,7.0740495,1.76,18.865999082,1.935931,9.745181559673355,104.28015564202332,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.12121212121212122,0.18181818181818182,0.3333333333333333,0.21212121212121213,0.6060606060606061,0.8787878787878788,-0.3188417507929204,-0.274564999158637,-0.6946028051465132,0.0,4,23.660627148568114,21.383854185186337,1,1,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
VRSN,Verisign Inc.,Information Technology,105.62,29.5,0.0,3.43,118.28,81.17,10754983829.0,767864000.0,12.401829,10.82,10.754983829,0.767864,14.0063654878989,34.11479385610347,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.7,0.7571428571428571,0.9,0.44285714285714284,0.11428571428571428,0.17142857142857143,-0.08753342884109443,0.008860735319089815,1.6569970246598669,-0.2574253970075202,1,23.098635096178224,20.459123193399822,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
